"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
432.9663	2.42	"Control1"	0.369	1
435.4013	2.406	"Control1"	0.438	1
437.8203	2.421	"Control1"	0.419	1
440.2553	2.408	"Control1"	0.456	1
442.6743	2.416	"Control1"	0.581	1
445.0923	2.42	"Control1"	0.435	1
447.5273	2.411	"Control1"	0.376	1
449.9463	2.406	"Control1"	0.405	1
452.3643	2.415	"Control1"	0.347	1
454.7833	2.424	"Control1"	0.423	1
457.2183	2.412	"Control1"	0.46	1
459.6373	2.41	"Control1"	0.425	1
462.0553	2.418	"Control1"	0.367	1
464.4903	2.421	"Control1"	0.436	1
466.9263	2.415	"Control1"	0.664	1
469.3443	2.407	"Control1"	0.438	1
471.7633	2.423	"Control1"	0.371	1
474.1983	2.401	"Control1"	0.416	1
476.6163	2.427	"Control1"	0.342	1
479.0523	2.418	"Control1"	0.433	1
481.4873	2.409	"Control1"	0.374	1
483.9053	2.416	"Control1"	0.364	1
486.3243	2.411	"Control1"	0.393	1
488.7423	2.409	"Control1"	0.407	1
491.1613	2.417	"Control1"	0.332	1
493.5963	2.416	"Control1"	0.297	1
496.0153	2.42	"Control1"	0.302	1
498.4503	2.409	"Control1"	0.291	1
500.8683	2.414	"Control1"	0.496	1
503.2873	2.414	"Control1"	0.413	1
505.7053	2.42	"Control1"	0.435	1
508.1413	2.413	"Control1"	0.311	1
510.5593	2.42	"Control1"	0.285	1
512.9943	2.408	"Control1"	0.29	1
515.4133	2.416	"Control1"	0.415	1
517.8313	2.412	"Control1"	0.477	1
520.2503	2.426	"Control1"	0.274	1
522.6853	2.415	"Control1"	0.463	1
525.1043	2.408	"Control1"	0.323	1
527.5223	2.417	"Control1"	0.465	1
529.9413	2.411	"Control1"	0.326	1
532.3593	2.417	"Control1"	0.316	1
534.7943	2.417	"Control1"	0.265	1
537.2133	2.42	"Control1"	0.302	1
539.6483	2.417	"Control1"	0.299	1
542.0833	1.853	"Control1"	0.352	1
555.0103	1.943	"IncongMix"	0.576	1
556.9613	2.135	"IncongMix"	0.617	1
559.1133	2.543	"CongMix"	0.441	1
561.6653	2.714	"IncongMix"	0.329	1
564.3843	2.551	"CongMix"	0.45	1
566.9523	2.136	"CongMix"	0.418	1
569.1043	2.719	"CongMix"	0.45	1
571.8403	2.675	"CongMix"	0.673	1
574.5253	2.737	"IncongMix"	0.452	1
577.2773	1.954	"CongMix"	0.42	1
579.2453	2.289	"CongMix"	0.388	1
581.5473	2.885	"IncongMix"	0.55	1
584.4493	1.951	"CongMix"	0.4	1
586.4173	1.911	"IncongMix"	0.376	1
588.3363	1.468	"IncongMix"	0	0
590.7043	2.433	"CongMix"	0.465	1
593.1393	1.927	"IncongMix"	0.526	1
595.0743	2.743	"IncongMix"	0.742	1
597.8263	2.31	"IncongMix"	0.558	1
600.1453	2.118	"CongMix"	0.383	1
602.2803	2.589	"IncongMix"	0.504	1
604.8823	2.439	"IncongMix"	0.454	1
607.3343	2.101	"IncongMix"	0.45	1
609.4523	1.997	"IncongMix"	0.58	1
611.4533	2.265	"IncongMix"	0.547	1
613.7223	2.061	"IncongMix"	0.51	1
615.7903	2.87	"CongMix"	0.434	1
618.6763	2.614	"CongMix"	0.379	1
621.2943	2.384	"CongMix"	0.433	1
623.6963	2.57	"IncongMix"	0.319	0
626.2813	2.635	"CongMix"	0.366	1
628.9343	2.837	"CongMix"	0.385	1
631.7863	2.892	"IncongMix"	0.373	1
634.6883	2.26	"IncongMix"	0.359	1
636.9563	2.182	"IncongMix"	0.715	1
639.1413	2.866	"IncongMix"	0.498	1
642.0103	2.731	"IncongMix"	0.412	1
644.7463	2.817	"CongMix"	0.348	1
647.5653	2.237	"CongMix"	0.369	1
649.8163	2.21	"CongMix"	0.342	1
652.0353	2.102	"IncongMix"	0.451	1
654.1533	2.22	"IncongMix"	0.669	1
656.3883	2.503	"IncongMix"	0.434	1
658.9073	2.888	"CongMix"	0.419	1
661.8093	2.893	"IncongMix"	0.525	1
664.7113	2.186	"IncongMix"	0.518	1
666.9133	2.45	"CongMix"	0.532	1
669.3813	1.468	"CongMix"	0	0
671.7503	2.168	"CongMix"	0.567	1
673.9353	1.983	"IncongMix"	0.382	1
675.9363	2.104	"CongMix"	0.469	1
678.0553	2.62	"CongMix"	0.502	1
680.6903	2.806	"CongMix"	0.371	1
683.5093	2.255	"CongMix"	0.32	1
685.7773	2.204	"CongMix"	0.436	1
687.9963	2.461	"CongMix"	0.376	1
690.4643	2.378	"CongMix"	0.444	1
692.8493	2.246	"IncongMix"	0.395	0
695.1013	2.617	"CongMix"	0.399	1
697.7363	2.007	"CongMix"	0.572	1
699.7553	2.016	"IncongMix"	0.465	1
701.7733	2.082	"CongMix"	0.431	1
703.8583	2.329	"IncongMix"	0.594	1
706.1933	2.177	"CongMix"	0.459	1
708.3783	2.708	"IncongMix"	0.506	1
711.0973	2.545	"CongMix"	0.426	1
713.6493	2.354	"IncongMix"	0.386	1
716.0173	2.323	"CongMix"	0.338	1
718.3523	2.866	"IncongMix"	0.531	1
721.2213	2.495	"IncongMix"	0.51	1
723.7233	2.791	"IncongMix"	0.456	1
726.5253	2.479	"CongMix"	0.582	1
739.8523	2.415	"Neutral1"	0.43	1
742.2713	2.429	"Neutral1"	0.411	1
744.7063	2.41	"Neutral1"	0.376	1
747.1243	2.408	"Neutral1"	0.406	1
749.5433	2.424	"Neutral1"	0.523	1
751.9783	2.412	"Neutral1"	0.36	0
754.3973	2.408	"Neutral1"	0.357	1
756.8153	2.424	"Neutral1"	0.49	1
759.2503	2.421	"Neutral1"	0.319	1
761.6863	2.408	"Neutral1"	0.323	1
764.1043	2.421	"Neutral1"	0.353	1
766.5393	2.403	"Neutral1"	0.318	1
768.9583	2.42	"Neutral1"	0.419	1
771.3933	2.418	"Neutral1"	0.4	1
773.8283	2.417	"Neutral1"	0.349	1
776.2473	2.411	"Neutral1"	0.41	1
778.6653	2.416	"Neutral1"	0.448	1
781.0843	2.406	"Neutral1"	0.388	1
783.5023	2.414	"Neutral1"	0.562	1
785.9213	2.416	"Neutral1"	0.415	1
788.3393	2.421	"Neutral1"	0.669	1
790.7753	2.411	"Neutral1"	0.593	1
793.1933	2.425	"Neutral1"	0.407	1
795.6283	2.403	"Neutral1"	0.468	1
798.0473	2.42	"Neutral1"	0.385	1
800.4823	2.415	"Neutral1"	0.43	1
802.9013	2.414	"Neutral1"	0.346	0
805.3193	2.417	"Neutral1"	0.416	1
807.7543	2.415	"Neutral1"	0.413	1
810.1733	2.409	"Neutral1"	0.458	1
812.5913	2.421	"Neutral1"	0.352	1
815.0273	2.416	"Neutral1"	0.348	1
817.4453	2.417	"Neutral1"	0.482	1
819.8643	2.408	"Neutral1"	0.407	1
822.2823	2.417	"Neutral1"	0.365	1
824.7013	2.414	"Neutral1"	0.546	1
827.1193	2.425	"Neutral1"	0.391	1
829.5543	2.412	"Neutral1"	0.444	1
831.9733	2.416	"Neutral1"	0.497	1
834.3923	2.406	"Neutral1"	0.438	1
836.8103	2.415	"Neutral1"	0.38	1
839.2293	2.423	"Neutral1"	0.505	1
841.6643	2.412	"Neutral1"	0.478	1
844.0823	2.406	"Neutral1"	0.404	1
846.5013	2.418	"Neutral1"	0.417	1
848.9363	2.416	"Neutral1"	0.614	1
851.3553	2.422	"Neutral1"	0.554	1
853.7903	2.416	"Neutral1"	0.431	1
856.2083	2.403	"Neutral1"	0.485	1
858.6273	2.412	"Neutral1"	0.394	1
861.0453	2.416	"Neutral1"	0.448	1
863.4643	2.422	"Neutral1"	0.437	1
865.8993	2.422	"Neutral1"	0.354	1
868.3343	2.407	"Neutral1"	0.439	1
870.7533	2.421	"Neutral1"	0.436	1
873.1883	2.411	"Neutral1"	0.376	1
875.6073	2.405	"Neutral1"	0.437	1
878.0253	2.416	"Neutral1"	0.531	1
880.4443	2.421	"Neutral1"	0.336	1
882.8793	2.421	"Neutral1"	0.453	1
885.3143	2.415	"Neutral1"	0.546	1
887.7333	2.412	"Neutral1"	0.527	1
890.1513	2.407	"Neutral1"	0.589	1
892.5703	2.412	"Neutral1"	0.394	1
894.9883	2.43	"Neutral1"	0.512	1
897.4233	2.414	"Neutral1"	0.396	1
899.8423	2.402	"Neutral1"	0.401	1
902.2603	2.416	"Neutral1"	0.431	1
904.6793	2.414	"Neutral1"	0.38	1
907.0973	2.414	"Neutral1"	0.546	1
909.5163	2.41	"Neutral1"	0.391	1
911.9353	1.961	"Neutral1"	0.46	0
924.8783	2.378	"IncongMix"	0.66	1
927.2633	2.564	"IncongMix"	0.579	1
929.8323	2.869	"IncongMix"	0.434	1
932.7173	1.941	"CongMix"	0.373	1
934.6693	2.441	"CongMix"	0.389	1
937.1213	2.195	"IncongMix"	0.361	1
939.3223	2.502	"IncongMix"	0.4	1
941.8413	2.585	"IncongMix"	0.433	1
944.4433	2.555	"CongMix"	0.454	1
947.0113	2.702	"IncongMix"	0.35	1
949.7303	2.501	"IncongMix"	0.599	1
952.2493	2.217	"IncongMix"	0.416	1
954.4843	2.63	"CongMix"	0.445	1
957.1193	2.844	"CongMix"	0.426	1
959.9713	2.855	"CongMix"	0.454	1
962.8403	2.554	"CongMix"	0.369	1
965.4093	2.222	"CongMix"	0.487	1
967.6443	2.613	"CongMix"	0.428	1
970.2633	2.241	"CongMix"	0.457	1
972.5143	2.703	"CongMix"	0.718	1
975.2333	2.521	"CongMix"	0.487	1
977.7683	2.021	"IncongMix"	0.504	1
979.8033	2.009	"IncongMix"	0.541	1
981.8223	2.236	"IncongMix"	0.418	1
984.0733	2.3	"IncongMix"	0.599	1
986.3753	2.74	"IncongMix"	0.489	1
989.1273	2.027	"CongMix"	0.576	1
991.1623	2.711	"IncongMix"	0.709	1
993.8813	2.366	"IncongMix"	0.598	1
996.2493	1.968	"IncongMix"	0	0
999.1183	2.881	"IncongMix"	0.529	1
1002.0043	1.935	"IncongMix"	0.451	1
1003.9553	2.188	"CongMix"	0.42	1
1006.1573	2.814	"CongMix"	0.362	1
1008.9763	2.126	"IncongMix"	0.591	1
1011.1113	2.117	"CongMix"	0.432	1
1013.2293	2.806	"CongMix"	0.321	1
1016.0483	1.927	"IncongMix"	0.526	1
1017.9833	2.255	"IncongMix"	0.487	1
1020.2513	2.141	"CongMix"	0.339	1
1022.4033	2.79	"IncongMix"	0.355	0
1025.2053	2.376	"CongMix"	0.441	1
1027.5903	2.434	"CongMix"	0.416	1
1030.0423	2.179	"IncongMix"	0.428	1
1032.2273	2.081	"IncongMix"	0.363	0
1034.3123	2.39	"CongMix"	0.422	1
1036.7143	2.281	"CongMix"	0.363	1
1038.9993	2.448	"CongMix"	0.446	1
1041.4513	2.885	"IncongMix"	0.65	1
1044.3533	2.896	"CongMix"	0.444	1
1047.2553	2.681	"CongMix"	0.446	1
1049.9413	1.992	"IncongMix"	0.608	1
1051.9423	2.096	"CongMix"	0.495	1
1054.0443	2.386	"CongMix"	0.401	1
1056.4463	2.808	"CongMix"	0.439	1
1059.2653	2.636	"CongMix"	0.467	1
1061.9173	2.081	"CongMix"	0.463	1
1064.0023	2.322	"IncongMix"	0.37	0
1066.3373	2.247	"CongMix"	0.563	1
1068.5883	2.447	"IncongMix"	0.496	1
1071.0403	2.206	"CongMix"	0.588	1
1073.2593	1.967	"CongMix"	0.433	1
1075.2433	1.909	"IncongMix"	0.441	1
1077.1623	2.889	"IncongMix"	0.37	1
1080.0643	2.157	"CongMix"	0.372	1
1082.2323	2.631	"CongMix"	0.395	1
1084.8683	2.241	"IncongMix"	0.423	1
1087.1193	2.314	"CongMix"	0.396	1
1089.4383	2.742	"IncongMix"	0.373	1
1092.1903	2.095	"IncongMix"	0.461	0
1094.2913	2.758	"IncongMix"	0.456	1
1097.0603	1.678	"IncongMix"	0.479	1
