onset	duration	trial_type	response_time	accuracy
978.2803	2.012	IncongMix	0.662	1
980.2963	2.143	CongMix	0.526	1
982.4463	2.083	CongMix	0.767	1
984.5453	2.208	IncongMix	0.708	1
986.7623	1.7	IncongMix	0	0
989.3783	2.439	CongMix	0.539	1
991.8283	2.63	CongMix	0.513	1
994.4613	2.114	IncongMix	0.664	1
996.5773	2.384	CongMix	0.684	1
998.9773	1.483	CongMix	0	0
1001.3763	2.254	IncongMix	0.804	1
1003.6433	2.555	IncongMix	0.705	1
1006.2093	1.733	CongMix	0	0
1008.8423	2.27	CongMix	0.57	1
1011.1253	2.811	CongMix	0.695	1
1013.9413	2.638	CongMix	0.471	1
1016.5913	2.371	IncongMix	0.588	1
1018.9743	2.555	CongMix	0.805	1
1021.5403	1.816	IncongMix	0	0
1024.2733	2.506	IncongMix	0.49	1
1026.7893	2.896	IncongMix	0.43	1
1029.6893	2.078	IncongMix	0.562	1
1031.7723	2.739	IncongMix	0.639	1
1034.5223	1.997	IncongMix	0.464	1
1036.5213	2.814	CongMix	0.497	1
1039.3383	2.681	CongMix	0.448	1
1042.0213	1.914	IncongMix	0.565	1
1043.9373	2.186	IncongMix	0.369	1
1046.1373	2.246	IncongMix	0.497	1
1048.3863	2.531	CongMix	0.448	1
1050.9193	2.328	IncongMix	0.562	1
1053.2523	2.089	IncongMix	0.589	1
1055.3523	2.7	IncongMix	0.617	1
1058.0683	2.448	CongMix	0.365	1
1060.5183	2.854	CongMix	0.371	1
1063.3843	1.936	IncongMix	0.553	1
1065.3343	2.866	IncongMix	0.483	1
1068.2173	2.862	CongMix	0.479	1
1071.0833	2.698	CongMix	0.381	1
1073.7833	2.328	CongMix	0.561	1
1076.1163	2.088	CongMix	0.404	1
1078.2163	2.545	CongMix	0.712	1
1080.7653	2.186	IncongMix	0.619	1
1082.9653	2.892	CongMix	0.443	1
1085.8643	2.214	CongMix	0.447	1
1088.0813	2.294	IncongMix	0.478	1
1090.3803	2.025	IncongMix	0.475	1
1092.4143	2.496	IncongMix	0.513	1
1094.9133	1.908	IncongMix	0.558	1
1096.8303	1.792	CongMix	0.505	1
