"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
449.8473	2.417	"Neutral1"	0.583	1
452.2823	2.411	"Neutral1"	0.46	1
454.7013	2.417	"Neutral1"	0.465	1
457.1203	2.42	"Neutral1"	0.502	1
459.5553	2.412	"Neutral1"	0.411	1
461.9733	2.416	"Neutral1"	0.481	1
464.3923	2.404	"Neutral1"	0.47	1
466.8103	2.425	"Neutral1"	0.54	1
469.2463	2.411	"Neutral1"	0.543	1
471.6643	2.411	"Neutral1"	0.509	1
474.0833	2.424	"Neutral1"	0.522	1
476.5183	2.409	"Neutral1"	0.591	1
478.9363	2.412	"Neutral1"	0.477	1
481.3553	2.417	"Neutral1"	0.466	1
483.7903	2.408	"Neutral1"	0.423	1
486.2093	2.429	"Neutral1"	0.444	1
488.6443	2.407	"Neutral1"	0.473	1
491.0623	2.415	"Neutral1"	0.463	1
493.4813	2.413	"Neutral1"	0.428	1
495.9003	2.411	"Neutral1"	0.56	1
498.3183	2.421	"Neutral1"	0.486	1
500.7533	2.421	"Neutral1"	0.603	1
503.1883	2.42	"Neutral1"	0.568	1
505.6243	2.41	"Neutral1"	0.492	1
508.0423	2.412	"Neutral1"	0.594	1
510.4613	2.412	"Neutral1"	0.511	1
512.8793	2.414	"Neutral1"	0.429	1
515.2983	2.416	"Neutral1"	0.498	1
517.7163	2.426	"Neutral1"	0.424	1
520.1523	2.413	"Neutral1"	0.395	1
522.5703	2.414	"Neutral1"	0.529	1
524.9893	2.406	"Neutral1"	0.438	1
527.4073	2.417	"Neutral1"	0.516	1
529.8423	2.415	"Neutral1"	0.513	1
532.2613	2.425	"Neutral1"	0.39	1
534.6963	2.409	"Neutral1"	0.507	1
537.1153	2.422	"Neutral1"	0.52	1
539.5503	2.407	"Neutral1"	0.373	1
541.9683	1.952	"Neutral1"	0.451	1
554.9123	2.461	"CongMix"	0.41	1
557.3803	2.181	"IncongMix"	0.63	1
559.5653	2.457	"IncongMix"	0.405	1
562.0343	2.292	"IncongMix"	0.624	1
564.3363	2.278	"CongMix"	0.426	1
566.6213	2.088	"CongMix"	0.437	1
568.7223	2.646	"CongMix"	0.36	1
571.3753	2.096	"IncongMix"	0.562	1
573.4763	2.508	"IncongMix"	0.573	1
575.9953	2.202	"IncongMix"	0.718	1
578.2133	2.211	"CongMix"	0.476	1
580.4323	2.239	"IncongMix"	0.721	1
582.6833	2.528	"CongMix"	0.526	1
585.2193	2.319	"CongMix"	0.534	1
587.5543	2.398	"CongMix"	0.463	1
589.9563	1.925	"IncongMix"	0.541	1
591.8903	2.56	"CongMix"	0.575	1
594.4593	2.863	"IncongMix"	0.478	1
597.3283	2.008	"IncongMix"	0.44	1
599.3463	1.913	"IncongMix"	0.646	1
601.2643	2.85	"CongMix"	0.448	1
604.1173	1.942	"CongMix"	0.491	1
606.0683	2.745	"IncongMix"	0.66	1
608.8203	2.187	"IncongMix"	0.652	1
611.0223	2.867	"IncongMix"	0.482	1
613.8913	2.619	"CongMix"	0.517	1
616.5263	2.562	"IncongMix"	0.61	1
619.0953	2.748	"IncongMix"	0.529	1
621.8473	2.149	"CongMix"	0.464	1
623.9993	2.209	"CongMix"	0.408	1
626.2173	2.731	"IncongMix"	0.63	1
628.9523	2.801	"CongMix"	0.615	1
631.7553	2.259	"IncongMix"	0.524	1
634.0233	2.67	"CongMix"	0.552	1
636.7083	1.818	"IncongMix"	0	0
639.4273	2.723	"CongMix"	0.588	1
642.1633	2.229	"CongMix"	0.444	1
644.3983	2.893	"IncongMix"	0.624	1
647.3003	2.892	"CongMix"	0.49	1
650.2023	2.697	"IncongMix"	0.596	1
652.9043	2.068	"IncongMix"	0.55	1
654.9893	2.008	"IncongMix"	0.641	1
657.0073	2.502	"IncongMix"	0.567	1
659.5263	2.608	"CongMix"	0.456	1
662.1453	2.859	"CongMix"	0.357	1
665.0143	2.883	"IncongMix"	0.448	1
667.8993	2.595	"IncongMix"	0.443	1
670.5013	2.119	"IncongMix"	0.368	1
672.6363	2.556	"CongMix"	0.521	1
675.2053	2.881	"IncongMix"	0.496	1
678.0903	2.796	"IncongMix"	0.427	1
680.8933	2.099	"CongMix"	0.448	1
682.9943	2.612	"CongMix"	0.427	1
685.6133	2.023	"CongMix"	0.472	1
687.6483	2.254	"IncongMix"	0.469	1
689.9163	2.26	"CongMix"	0.425	1
692.1853	2.163	"CongMix"	0.428	1
694.3533	2.117	"CongMix"	0.516	1
696.4713	2.446	"CongMix"	0.461	1
698.9233	2.352	"IncongMix"	0.417	1
701.2923	1.957	"CongMix"	0.472	1
703.2603	2.183	"CongMix"	0.648	1
705.4453	2.123	"IncongMix"	0.655	1
707.5803	2.358	"IncongMix"	0.624	1
709.9483	2.372	"CongMix"	0.488	1
712.3333	2.812	"CongMix"	0.511	1
715.1523	2.821	"CongMix"	0.452	1
717.9883	2.434	"CongMix"	0.416	1
720.4233	2.4	"CongMix"	0.365	1
722.8253	1.933	"IncongMix"	0.682	1
724.7603	2.019	"IncongMix"	0.451	1
726.7953	2.152	"IncongMix"	0.744	1
739.6213	2.42	"Congruent1"	0.486	1
742.0563	2.42	"Congruent1"	0.435	1
744.4923	2.419	"Congruent1"	0.567	1
746.9273	2.413	"Congruent1"	0.395	1
749.3453	2.403	"Congruent1"	0.401	1
751.7643	2.42	"Congruent1"	0.502	1
754.1993	2.423	"Congruent1"	0.355	1
756.6343	2.419	"Congruent1"	0.584	1
759.0703	2.406	"Congruent1"	0.588	1
761.4883	2.414	"Congruent1"	0.546	1
763.9073	2.418	"Congruent1"	0.583	1
766.3423	2.409	"Congruent1"	0.508	1
768.7603	2.422	"Congruent1"	0.57	1
771.1963	2.407	"Congruent1"	0.589	1
773.6143	2.416	"Congruent1"	0.531	1
776.0333	2.422	"Congruent1"	0.504	1
778.4683	2.42	"Congruent1"	0.485	1
780.9033	2.403	"Congruent1"	0.418	1
783.3223	2.424	"Congruent1"	0.439	1
785.7573	2.412	"Congruent1"	0.428	1
788.1753	2.409	"Congruent1"	0.474	1
790.5943	2.418	"Congruent1"	0.583	1
793.0293	2.426	"Congruent1"	0.508	1
795.4643	2.41	"Congruent1"	0.592	1
797.8833	2.42	"Congruent1"	0.469	1
800.3183	2.414	"Congruent1"	0.562	1
802.7373	2.401	"Congruent1"	0.383	1
805.1553	2.42	"Congruent1"	0.469	1
807.5903	2.425	"Congruent1"	0.49	1
810.0263	2.415	"Congruent1"	0.414	1
812.4443	2.41	"Congruent1"	0.508	1
814.8633	2.419	"Congruent1"	0.417	1
817.2983	2.402	"Congruent1"	0.534	1
819.7163	2.417	"Congruent1"	0.516	1
822.1353	2.424	"Congruent1"	0.456	1
824.5703	2.405	"Congruent1"	0.437	1
826.9893	2.422	"Congruent1"	0.554	1
829.4243	2.419	"Congruent1"	0.551	1
831.8593	2.411	"Congruent1"	0.476	1
834.2783	2.423	"Congruent1"	0.521	1
836.7133	2.413	"Congruent1"	0.462	1
839.1313	2.41	"Congruent1"	0.492	1
841.5503	2.417	"Congruent1"	0.665	1
843.9693	2.422	"Congruent1"	0.654	1
846.4043	2.407	"Congruent1"	0.706	1
848.8223	2.41	"Congruent1"	0.392	1
851.2413	2.428	"Congruent1"	0.493	1
853.6763	2.404	"Congruent1"	0.402	1
856.0953	2.414	"Congruent1"	0.463	1
858.5133	2.415	"Congruent1"	0.413	1
860.9323	2.427	"Congruent1"	0.442	1
863.3673	2.401	"Congruent1"	0.367	1
865.7853	2.431	"Congruent1"	0.429	1
868.2213	2.402	"Congruent1"	0.417	1
870.6393	2.42	"Congruent1"	0.519	1
873.0743	2.411	"Congruent1"	0.443	1
875.4933	2.419	"Congruent1"	0.384	1
877.9283	2.424	"Congruent1"	0.389	1
880.3633	2.414	"Congruent1"	0.346	1
882.7823	2.411	"Congruent1"	0.527	1
885.2003	2.407	"Congruent1"	0.405	1
887.6193	2.421	"Congruent1"	0.77	1
890.0543	2.409	"Congruent1"	0.591	1
892.4733	2.421	"Congruent1"	0.62	1
894.9083	2.41	"Congruent1"	0.409	1
897.3263	2.415	"Congruent1"	0.43	1
899.7453	2.421	"Congruent1"	0.403	1
902.1803	2.408	"Congruent1"	0.456	1
904.5993	2.42	"Congruent1"	0.669	1
907.0343	2.425	"Congruent1"	0.49	1
909.4693	2.412	"Congruent1"	0.527	1
911.8883	1.929	"Congruent1"	0.428	1
924.8143	2.824	"CongMix"	0.389	1
927.6503	2.359	"IncongMix"	0.641	1
930.0183	2.817	"CongMix"	0.449	1
932.8373	2.796	"IncongMix"	0.478	1
935.6393	2.323	"IncongMix"	0.588	1
937.9753	2.257	"IncongMix"	0.556	1
940.2433	2.175	"IncongMix"	0.64	1
942.4283	2.185	"IncongMix"	0.567	1
944.6303	2.789	"CongMix"	0.637	1
947.4323	2.014	"IncongMix"	0.546	1
949.4503	2.58	"IncongMix"	0.512	1
952.0353	2.217	"CongMix"	0.399	1
954.2543	2.505	"IncongMix"	0.404	1
956.7723	2.728	"IncongMix"	0.526	1
959.5083	2.446	"IncongMix"	0.494	1
961.9603	2.229	"CongMix"	0.394	1
964.1953	2.401	"CongMix"	0.399	1
966.5973	2.112	"IncongMix"	0.461	1
968.7153	1.95	"CongMix"	0.399	1
970.6663	2.575	"IncongMix"	0.607	1
973.2523	2.323	"CongMix"	0.405	1
975.5873	2.372	"CongMix"	0.454	1
977.9723	2.862	"IncongMix"	0.477	1
980.8413	2.014	"IncongMix"	0.496	1
982.8593	2.56	"CongMix"	0.542	1
985.4283	2.88	"IncongMix"	0.445	1
988.3133	2.448	"CongMix"	0.48	1
990.7653	2.256	"IncongMix"	0.404	1
993.0343	2.859	"CongMix"	0.407	1
995.9033	2.875	"CongMix"	0.457	1
998.7883	2.439	"CongMix"	0.404	1
1001.2403	2.089	"CongMix"	0.488	1
1003.3423	2.511	"IncongMix"	0.41	1
1005.8603	2.848	"CongMix"	0.396	1
1008.7133	2.75	"IncongMix"	0.615	1
1011.4653	2.208	"CongMix"	0.423	1
1013.6833	2.888	"IncongMix"	0.453	1
1016.5853	1.944	"IncongMix"	0.559	1
1018.5373	2.001	"IncongMix"	0.567	1
1020.5553	2.23	"IncongMix"	0.596	1
1022.7903	2.159	"CongMix"	0.441	1
1024.9583	2.087	"CongMix"	0.553	1
1027.0603	2.132	"CongMix"	0.531	1
1029.1953	2.441	"CongMix"	0.556	1
1031.6473	2.708	"CongMix"	0.456	1
1034.3663	1.917	"IncongMix"	0.649	1
1036.2843	1.916	"IncongMix"	0.715	1
1038.2023	2.132	"IncongMix"	0.597	1
1040.3373	2.279	"CongMix"	0.478	1
1042.6223	2.634	"CongMix"	0.449	1
1045.2573	2.626	"CongMix"	0.374	1
1047.8933	2.176	"CongMix"	0.425	1
1050.0783	2.071	"IncongMix"	0.536	1
1052.1633	2.737	"IncongMix"	0.635	1
1054.9153	2.691	"CongMix"	0.523	1
1057.6173	1.935	"CongMix"	0.533	1
1059.5693	2.899	"IncongMix"	0.597	1
1062.4713	2.1	"IncongMix"	0.599	1
1064.5723	2.549	"CongMix"	0.498	1
1067.1243	2.402	"CongMix"	0.45	1
1069.5433	2.207	"IncongMix"	0.639	1
1071.7613	2.128	"CongMix"	0.46	1
1073.8963	2.703	"IncongMix"	0.485	1
1076.6153	2.297	"IncongMix"	0.662	1
1078.9173	2.023	"CongMix"	0.472	1
1080.9523	2.753	"IncongMix"	0.517	1
1083.7213	2.26	"CongMix"	0.492	1
1085.9893	2.602	"CongMix"	0.4	1
1088.6083	2.872	"IncongMix"	0.437	1
1091.4933	2.359	"IncongMix"	0.424	1
1093.8623	2.539	"CongMix"	0.487	1
1096.4143	2.157	"CongMix"	0.454	1
