"onset"	"duration"	"trial_type"	"response_time"	"accuracy"
374.7183	2.404	"Neutral1"	0.538	1
377.1343	2.422	"Neutral1"	0.522	1
379.5673	2.41	"Neutral1"	0.577	1
381.9833	2.418	"Neutral1"	0.569	1
384.4163	2.411	"Neutral1"	0.528	1
386.8333	2.425	"Neutral1"	0.575	1
389.2663	2.408	"Neutral1"	0.725	1
391.6823	2.415	"Neutral1"	0.581	1
394.0993	2.428	"Neutral1"	0.444	1
396.5323	2.4	"Neutral1"	0.467	1
398.9483	2.423	"Neutral1"	0.507	1
401.3813	2.419	"Neutral1"	0.586	1
403.8143	2.416	"Neutral1"	0.433	1
406.2473	2.411	"Neutral1"	0.528	1
408.6633	2.423	"Neutral1"	0.64	1
411.0963	2.412	"Neutral1"	0.462	1
413.5133	2.411	"Neutral1"	0.461	1
415.9293	2.421	"Neutral1"	0.605	1
418.3623	2.403	"Neutral1"	0.62	1
420.7783	2.427	"Neutral1"	0.444	1
423.2113	2.415	"Neutral1"	0.515	1
425.6283	2.41	"Neutral1"	0.61	1
428.0443	2.418	"Neutral1"	0.602	1
430.4773	2.407	"Neutral1"	0.424	1
432.8933	2.416	"Neutral1"	0.6	1
435.3263	2.417	"Neutral1"	0.551	1
437.7593	2.429	"Neutral1"	0.662	1
440.1933	2.403	"Neutral1"	0.42	1
442.6093	2.425	"Neutral1"	0.508	1
445.0423	2.403	"Neutral1"	0.403	1
447.4583	2.416	"Neutral1"	0.483	1
449.8753	2.423	"Neutral1"	0.506	1
452.3083	2.41	"Neutral1"	0.544	1
454.7243	2.428	"Neutral1"	0.528	1
457.1573	2.4	"Neutral1"	0.367	1
459.5733	2.42	"Neutral1"	0.487	1
462.0063	2.414	"Neutral1"	0.414	1
464.4233	2.423	"Neutral1"	0.373	0
466.8563	2.415	"Neutral1"	0.516	1
469.2723	2.413	"Neutral1"	0.58	1
471.6883	2.41	"Neutral1"	0.427	1
474.1053	2.413	"Neutral1"	0.53	1
476.5213	2.422	"Neutral1"	0.722	1
478.9543	2.418	"Neutral1"	0.585	1
481.3873	2.401	"Neutral1"	0.568	1
483.8033	2.422	"Neutral1"	0.456	1
486.2363	2.418	"Neutral1"	0.535	1
488.6693	2.41	"Neutral1"	0.51	1
491.0863	2.415	"Neutral1"	0.532	1
493.5193	2.427	"Neutral1"	0.627	1
495.9523	2.4	"Neutral1"	0.434	1
498.3683	2.42	"Neutral1"	0.57	1
500.8013	2.416	"Neutral1"	0.449	1
503.2183	2.412	"Neutral1"	0.496	1
505.6343	2.42	"Neutral1"	0.52	1
508.0673	2.421	"Neutral1"	0.471	1
510.5003	2.415	"Neutral1"	0.582	1
512.9163	2.41	"Neutral1"	0.493	1
515.3333	2.41	"Neutral1"	0.444	1
517.7493	2.422	"Neutral1"	0.372	1
520.1823	2.414	"Neutral1"	0.731	1
522.5983	2.424	"Neutral1"	0.475	1
525.0313	2.417	"Neutral1"	0.418	1
527.4643	2.407	"Neutral1"	0.657	1
529.8813	2.409	"Neutral1"	0.576	1
532.2973	2.414	"Neutral1"	0.415	1
534.7133	2.422	"Neutral1"	0.439	1
537.1463	2.418	"Neutral1"	0.502	1
539.5793	2.409	"Neutral1"	0.509	1
541.9963	2.048	"Neutral1"	0.532	1
554.9773	2.425	"CongMix"	0.526	1
557.4103	1.954	"CongMix"	0.421	1
559.3773	1.939	"IncongMix"	0.622	1
561.3273	2.327	"CongMix"	0.544	1
563.6603	2.361	"IncongMix"	0.595	1
566.0263	2.694	"CongMix"	0.677	1
568.7263	2.586	"IncongMix"	0.537	1
571.3253	1.929	"IncongMix"	0.746	1
573.2583	2.611	"CongMix"	0.444	1
575.8753	2.723	"IncongMix"	0.523	1
578.6083	2.802	"CongMix"	0.486	1
581.4243	2.237	"IncongMix"	0.47	1
583.6743	2.187	"IncongMix"	0.604	1
585.8733	2.015	"CongMix"	0.765	1
587.8903	2.507	"IncongMix"	0.524	1
590.4063	2.391	"CongMix"	0.424	1
592.8063	1.953	"CongMix"	0.487	1
594.7723	2.874	"IncongMix"	0.425	1
597.6553	2.087	"CongMix"	0.47	1
599.7553	2.895	"IncongMix"	0.562	1
602.6553	2.111	"IncongMix"	0.494	1
604.7713	2.626	"CongMix"	0.41	1
607.4043	2.513	"IncongMix"	0.697	1
609.9203	2.891	"IncongMix"	0.541	1
612.8203	2.814	"CongMix"	0.632	1
615.6363	1.909	"IncongMix"	0.592	1
617.5533	2.258	"CongMix"	0.475	1
619.8193	2.747	"IncongMix"	0.497	1
622.5693	2.303	"IncongMix"	0.403	0
624.8853	2.706	"IncongMix"	0.607	1
627.6013	2.899	"IncongMix"	0.699	1
630.5013	2.175	"IncongMix"	0.575	1
632.6843	2.536	"CongMix"	0.503	1
635.2343	2.387	"CongMix"	0.521	1
637.6333	2.735	"IncongMix"	0.602	1
640.3833	2.635	"CongMix"	0.452	1
643.0333	2.844	"CongMix"	0.378	1
645.8823	2.554	"CongMix"	0.537	1
648.4493	2.022	"IncongMix"	0.522	1
650.4823	2.558	"IncongMix"	0.625	1
653.0483	2.154	"CongMix"	0.571	1
655.2143	2.805	"IncongMix"	0.588	1
658.0313	2.859	"CongMix"	0.443	1
660.8973	2.206	"IncongMix"	0.673	1
663.1133	2.004	"IncongMix"	0.737	1
665.1303	2.376	"CongMix"	0.576	1
667.5133	2.097	"IncongMix"	0.681	1
669.6123	2.16	"CongMix"	0.51	1
671.7793	2.743	"IncongMix"	0.527	1
674.5283	2.454	"IncongMix"	0.537	1
676.9953	2.233	"IncongMix"	0.566	1
679.2453	2.331	"IncongMix"	0.748	1
681.5783	2.127	"CongMix"	0.527	1
683.7113	2.61	"CongMix"	0.594	1
686.3273	2.807	"CongMix"	0.458	1
689.1433	2.871	"IncongMix"	0.538	1
692.0263	2.146	"CongMix"	0.463	1
694.1763	2.248	"IncongMix"	0.648	1
696.4263	2.57	"CongMix"	0.47	1
699.0093	2.213	"CongMix"	0.447	1
701.2253	2.246	"CongMix"	0.463	1
703.4753	2.094	"CongMix"	0.445	1
705.5743	2.005	"IncongMix"	0.722	1
707.5913	2.435	"CongMix"	0.569	1
710.0403	2.455	"CongMix"	0.472	1
712.5073	2.681	"CongMix"	0.381	1
715.1903	2.371	"IncongMix"	0.521	1
717.5733	2.062	"IncongMix"	0.546	1
719.6393	2.891	"CongMix"	0.408	1
722.5393	2.117	"IncongMix"	0.5	1
724.6723	2.213	"CongMix"	0.447	1
726.8883	1.757	"CongMix"	0.375	1
739.7033	2.412	"Congruent1"	0.479	1
742.1203	2.416	"Congruent1"	0.566	1
744.5533	2.405	"Congruent1"	0.405	1
746.9693	2.427	"Congruent1"	0.461	1
749.4023	2.418	"Congruent1"	0.452	1
751.8353	2.414	"Congruent1"	0.515	1
754.2513	2.402	"Congruent1"	0.619	1
756.6683	2.43	"Congruent1"	0.513	1
759.1013	2.4	"Congruent1"	0.384	1
761.5173	2.425	"Congruent1"	0.392	1
763.9503	2.421	"Congruent1"	0.455	1
766.3833	2.402	"Congruent1"	0.486	1
768.7993	2.423	"Congruent1"	0.39	1
771.2323	2.413	"Congruent1"	0.413	1
773.6493	2.422	"Congruent1"	0.372	1
776.0823	2.402	"Congruent1"	0.402	1
778.4983	2.412	"Congruent1"	0.578	1
780.9153	2.418	"Congruent1"	0.401	1
783.3483	2.424	"Congruent1"	0.44	1
785.7813	2.406	"Congruent1"	0.639	1
788.1973	2.425	"Congruent1"	0.375	1
790.6303	2.404	"Congruent1"	0.438	1
793.0463	2.421	"Congruent1"	0.438	1
795.4793	2.415	"Congruent1"	0.365	1
797.8963	2.42	"Congruent1"	0.403	1
800.3293	2.412	"Congruent1"	0.546	1
802.7453	2.419	"Congruent1"	0.586	1
805.1783	2.411	"Congruent1"	0.345	1
807.5943	2.415	"Congruent1"	0.465	1
810.0113	2.421	"Congruent1"	0.488	1
812.4443	2.412	"Congruent1"	0.479	1
814.8603	2.418	"Congruent1"	0.535	1
817.2933	2.412	"Congruent1"	0.413	1
819.7093	2.421	"Congruent1"	0.405	1
822.1423	2.409	"Congruent1"	0.476	1
824.5593	2.42	"Congruent1"	0.403	1
826.9923	2.413	"Congruent1"	0.53	1
829.4083	2.419	"Congruent1"	0.386	1
831.8413	2.407	"Congruent1"	0.457	1
834.2583	2.417	"Congruent1"	0.4	1
836.6913	2.421	"Congruent1"	0.438	1
839.1243	2.413	"Congruent1"	0.397	1
841.5403	2.419	"Congruent1"	0.469	1
843.9733	2.413	"Congruent1"	0.38	1
846.3893	2.409	"Congruent1"	0.476	1
848.8063	2.422	"Congruent1"	0.355	1
851.2393	2.416	"Congruent1"	0.466	1
853.6723	2.411	"Congruent1"	0.345	1
856.0883	2.41	"Congruent1"	0.561	1
858.5043	2.423	"Congruent1"	0.44	1
860.9373	2.416	"Congruent1"	0.367	1
863.3703	2.407	"Congruent1"	0.39	1
865.7873	2.424	"Congruent1"	0.341	0
868.2203	2.402	"Congruent1"	0.452	1
870.6363	2.429	"Congruent1"	0.396	1
873.0693	2.408	"Congruent1"	0.459	1
875.4853	2.415	"Congruent1"	0.515	1
877.9023	2.414	"Congruent1"	0.481	1
880.3183	2.415	"Congruent1"	0.449	1
882.7353	2.424	"Congruent1"	0.424	1
885.1683	2.407	"Congruent1"	0.407	1
887.5843	2.421	"Congruent1"	0.455	1
890.0173	2.407	"Congruent1"	0.558	1
892.4333	2.421	"Congruent1"	0.422	1
894.8663	2.416	"Congruent1"	0.517	1
897.2993	2.409	"Congruent1"	0.459	1
899.7163	2.413	"Congruent1"	0.73	1
902.1323	2.423	"Congruent1"	0.69	1
904.5653	2.411	"Congruent1"	0.545	1
906.9813	2.416	"Congruent1"	0.417	1
909.4143	2.415	"Congruent1"	0.448	1
911.8313	2.187	"Congruent1"	0.671	1
924.8123	2.856	"IncongMix"	0.489	1
927.6793	2.077	"IncongMix"	0.694	1
929.7623	2.126	"CongMix"	0.459	1
931.8953	2.743	"IncongMix"	0.494	1
934.6443	2.372	"IncongMix"	0.473	1
937.0273	2.103	"IncongMix"	0.386	1
939.1443	2.02	"IncongMix"	0.42	1
941.1773	2.44	"CongMix"	0.523	1
943.6273	2.887	"CongMix"	0.521	1
946.5263	2.205	"CongMix"	0.438	1
948.7433	2.893	"IncongMix"	0.477	1
951.6423	1.924	"IncongMix"	0.674	1
953.5753	1.91	"IncongMix"	0.693	1
955.4923	2.45	"IncongMix"	0.4	1
957.9583	2.629	"CongMix"	0.429	1
960.5913	2.209	"IncongMix"	0.676	1
962.8073	2.627	"CongMix"	0.444	1
965.4403	2.173	"IncongMix"	0.507	1
967.6233	2.855	"CongMix"	0.372	1
970.4903	2.184	"IncongMix"	0.601	1
972.6893	2.444	"CongMix"	0.394	1
975.1393	2.299	"IncongMix"	0.616	1
977.4393	2.869	"CongMix"	0.436	1
980.3223	2.246	"IncongMix"	0.48	1
982.5713	2.344	"IncongMix"	0.711	1
984.9213	2.807	"CongMix"	0.441	1
987.7373	1.998	"IncongMix"	0.465	1
989.7373	2.548	"CongMix"	0.665	1
992.2873	2.156	"CongMix"	0.523	1
994.4533	2.235	"IncongMix"	0.685	1
996.7033	2.588	"IncongMix"	0.571	1
999.3033	2.24	"CongMix"	0.474	1
1001.5523	2.863	"IncongMix"	0.513	1
1004.4193	2.221	"CongMix"	0.438	1
1006.6523	2.095	"CongMix"	0.629	1
1008.7513	2.51	"IncongMix"	0.626	1
1011.2693	2.31	"IncongMix"	0.644	1
1013.5843	2.564	"CongMix"	0.465	1
1016.1503	2.617	"CongMix"	0.451	1
1018.7833	2.138	"CongMix"	0.705	1
1020.9333	2.119	"IncongMix"	0.619	1
1023.0663	2.609	"CongMix"	0.526	1
1025.6823	2.45	"CongMix"	0.55	1
1028.1493	1.945	"CongMix"	0.411	1
1030.0993	2	"IncongMix"	0.517	1
1032.1153	2.699	"IncongMix"	0.533	1
1034.8313	2.26	"IncongMix"	0.593	1
1037.0983	2.39	"CongMix"	0.374	1
1039.4973	2.246	"CongMix"	0.446	1
1041.7473	2.58	"IncongMix"	0.58	1
1044.3303	2.802	"CongMix"	0.469	1
1047.1463	2.099	"IncongMix"	0.549	1
1049.2633	2.505	"IncongMix"	0.472	1
1051.7793	2.686	"CongMix"	0.436	1
1054.4793	2.714	"IncongMix"	0.648	1
1057.1953	2.795	"IncongMix"	0.628	1
1059.9953	2.283	"CongMix"	0.467	1
1062.2943	2.751	"IncongMix"	0.568	1
1065.0613	2.079	"CongMix"	0.529	1
1067.1443	2.397	"CongMix"	0.414	1
1069.5433	2.17	"CongMix"	0.487	1
1071.7263	2.892	"IncongMix"	0.592	1
1074.6263	1.953	"IncongMix"	0.62	1
1076.5923	2.801	"CongMix"	0.534	1
1079.4093	2.57	"CongMix"	0.453	1
1081.9923	1.957	"CongMix"	0.541	1
1083.9583	2.888	"IncongMix"	0.455	1
1086.8583	2.02	"CongMix"	0.403	1
1088.8913	2.707	"CongMix"	0.474	1
1091.6073	2.745	"IncongMix"	0.678	1
1094.3573	2.372	"CongMix"	0.472	1
1096.7403	1.815	"CongMix"	0.409	1
