onset	duration	trial_type	response_time	accuracy
584.2533	2.175	CongMix	0.409	1
586.4363	2.678	CongMix	0.362	1
589.1193	2.608	CongMix	0.375	1
591.7353	2.374	CongMix	0.391	1
594.1183	2.612	CongMix	0.512	1
596.7353	2.514	IncongMix	0.398	1
599.2513	2.357	IncongMix	0.674	1
601.6173	2.863	CongMix	0.396	1
604.4843	2.795	CongMix	0.345	1
607.2833	2.461	IncongMix	0.378	1
609.7493	2.559	IncongMix	0.592	1
612.3163	2.322	IncongMix	0.705	1
614.6493	2.005	IncongMix	0.539	1
616.6653	2.115	CongMix	0.515	1
618.7823	2.212	CongMix	0.462	1
620.9983	2.139	IncongMix	0.606	1
623.1483	1.941	IncongMix	0.592	1
625.0973	1.943	CongMix	0.427	1
627.0473	2.291	IncongMix	0.741	1
629.3473	2.903	IncongMix	0.553	1
632.2633	2.077	CongMix	0.444	1
634.3463	2.742	IncongMix	0.425	1
637.0963	2.263	IncongMix	0.547	1
639.3623	2.506	IncongMix	0.457	1
641.8783	2.322	CongMix	0.389	1
644.2113	2.1	CongMix	0.4	1
646.3283	2.811	CongMix	0.595	1
649.1443	2.232	IncongMix	0.499	1
651.3773	2.212	IncongMix	0.513	1
653.5933	2.896	CongMix	0.513	1
656.4933	2.058	IncongMix	0.509	1
658.5593	2.562	CongMix	0.379	1
661.1263	2.458	CongMix	0.492	1
663.5923	2.851	CongMix	0.402	1
666.4583	2.522	CongMix	0.656	1
668.9913	2.391	CongMix	0.458	1
671.3913	2.624	CongMix	0.474	1
674.0243	2.283	CongMix	0.433	1
676.3243	2.197	CongMix	0.381	1
678.5233	2.179	IncongMix	0.446	1
680.7063	2.649	CongMix	0.399	1
683.3563	2.586	IncongMix	0.469	1
685.9563	2.354	IncongMix	0.621	1
688.3223	1.965	CongMix	0.382	1
690.3053	2.013	CongMix	0.647	1
692.3213	1.921	IncongMix	0.487	1
694.2553	2.451	CongMix	0.601	1
696.7213	2.789	IncongMix	0.439	1
699.5213	2.893	IncongMix	0.527	1
702.4203	2.747	IncongMix	0.564	1
705.1703	2.238	CongMix	0.405	1
707.4193	2.725	IncongMix	0.492	1
710.1523	2.114	IncongMix	0.447	1
712.2693	2.893	IncongMix	0.394	1
715.1683	2.149	CongMix	0.383	1
717.3183	2.144	CongMix	0.377	1
719.4683	2.743	IncongMix	0.427	1
722.2173	1.998	IncongMix	0.398	1
724.2173	2.405	CongMix	0.389	1
726.6333	2.026	CongMix	0.365	1
739.7323	2.4	Congruent1	0.45	1
742.1483	2.419	Congruent1	0.353	1
744.5813	2.411	Congruent1	0.328	1
746.9973	2.424	Congruent1	0.408	1
749.4303	2.419	Congruent1	0.303	1
751.8633	2.409	Congruent1	0.326	0
754.2803	2.415	Congruent1	0.365	1
756.6963	2.423	Congruent1	0.373	1
759.1293	2.411	Congruent1	0.395	1
761.5453	2.405	Congruent1	0.355	1
763.9623	2.423	Congruent1	0.506	1
766.3953	2.407	Congruent1	0.457	1
768.8113	2.426	Congruent1	0.393	1
771.2443	2.407	Congruent1	0.424	1
773.6603	2.417	Congruent1	0.368	1
776.0933	2.424	Congruent1	0.375	1
778.5263	2.414	Congruent1	0.381	1
780.9433	2.412	Congruent1	0.396	1
783.3593	2.405	Congruent1	0.372	1
785.7753	2.422	Congruent1	0.356	1
788.2083	2.41	Congruent1	0.427	1
790.6253	2.417	Congruent1	0.45	1
793.0583	2.411	Congruent1	0.345	1
795.4743	2.418	Congruent1	0.352	1
797.9073	2.41	Congruent1	0.327	1
800.3233	2.415	Congruent1	0.399	1
802.7563	2.415	Congruent1	0.398	1
805.1733	2.424	Congruent1	0.325	1
807.6063	2.411	Congruent1	0.428	1
810.0223	2.41	Congruent1	0.444	1
812.4383	2.42	Congruent1	0.404	1
814.8713	2.419	Congruent1	0.386	1
817.3043	2.418	Congruent1	0.385	1
819.7373	2.409	Congruent1	0.376	1
822.1543	2.415	Congruent1	0.415	1
824.5703	2.413	Congruent1	0.447	1
826.9863	2.416	Congruent1	0.367	1
829.4193	2.422	Congruent1	0.406	1
831.8523	2.406	Congruent1	0.356	1
834.2693	2.422	Congruent1	0.339	1
836.7023	2.413	Congruent1	0.53	1
839.1183	2.411	Congruent1	0.578	1
841.5343	2.425	Congruent1	0.442	1
843.9673	2.413	Congruent1	0.313	1
846.3843	2.417	Congruent1	0.384	1
848.8173	2.409	Congruent1	0.359	1
851.2333	2.413	Congruent1	0.43	1
853.6493	2.415	Congruent1	0.782	1
856.0663	2.42	Congruent1	0.453	1
858.4993	2.414	Congruent1	0.364	1
860.9153	2.411	Congruent1	0.412	1
863.3313	2.42	Congruent1	0.404	1
865.7643	2.406	Congruent1	0.323	1
868.1813	2.427	Congruent1	0.377	1
870.6143	2.412	Congruent1	0.512	1
873.0303	2.417	Congruent1	0.584	1
875.4633	2.413	Congruent1	0.447	1
877.8793	2.408	Congruent1	0.375	1
880.2963	2.425	Congruent1	0.358	1
882.7293	2.415	Congruent1	0.365	1
885.1453	2.417	Congruent1	0.301	1
887.5783	2.413	Congruent1	0.347	1
889.9943	2.406	Congruent1	0.339	1
892.4113	2.412	Congruent1	0.362	1
894.8273	2.414	Congruent1	0.498	1
897.2433	2.427	Congruent1	0.394	1
899.6763	2.402	Congruent1	0.369	1
902.0933	2.429	Congruent1	0.512	1
904.5263	2.405	Congruent1	0.422	1
906.9423	2.418	Congruent1	0.502	1
909.3753	2.42	Congruent1	0.437	1
911.8083	1.904	Congruent1	0.388	1
924.7563	2.848	CongMix	0.399	1
927.6063	2.547	CongMix	0.381	1
930.1553	2.257	IncongMix	0.44	1
932.4223	2.89	CongMix	0.357	0
935.3213	2.353	IncongMix	0.386	1
937.6883	2.742	IncongMix	0.459	1
940.4373	2.798	IncongMix	0.382	1
943.2373	2.396	CongMix	0.429	1
945.6373	2.234	IncongMix	0.485	1
947.8863	2.795	CongMix	0.412	1
950.6863	2.365	IncongMix	0.532	1
953.0523	2.506	IncongMix	0.606	1
955.5693	2.637	CongMix	0.321	1
958.2183	2.502	IncongMix	0.352	1
960.7353	2.122	IncongMix	0.522	1
962.8683	1.916	IncongMix	0.349	0
964.8013	2.206	CongMix	0.456	1
967.0173	2.151	CongMix	0.368	1
969.1833	2.718	IncongMix	0.602	1
971.9163	2.088	CongMix	0.405	1
974.0163	2.182	CongMix	0.433	1
976.1993	2.002	IncongMix	0.602	1
978.2163	1.945	CongMix	0.512	1
980.1653	2.326	IncongMix	0.627	1
982.4983	2.677	CongMix	0.494	1
985.1813	2.558	CongMix	0.475	1
987.7483	2.435	CongMix	0.436	1
990.1973	2.074	IncongMix	0.491	1
992.2803	2.748	IncongMix	0.448	1
995.0303	2.897	IncongMix	0.497	1
997.9303	2.23	CongMix	0.413	1
1000.1633	2.455	CongMix	0.572	1
1002.6293	2.306	IncongMix	0.506	1
1004.9453	2.141	CongMix	0.558	1
1007.0953	2.888	IncongMix	0.688	1
1009.9953	2.896	IncongMix	0.38	1
1012.8943	2.247	IncongMix	0.48	1
1015.1443	2.866	CongMix	0.366	1
1018.0273	2.388	CongMix	0.355	1
1020.4263	2.567	IncongMix	0.668	1
1023.0093	1.932	IncongMix	0.533	1
1024.9423	2.187	IncongMix	0.504	1
1027.1423	2.092	IncongMix	0.592	1
1029.2423	1.914	IncongMix	0.564	1
1031.1583	2.318	CongMix	0.519	1
1033.4913	2.867	IncongMix	0.434	1
1036.3743	2.002	IncongMix	0.535	1
1038.3913	2.269	CongMix	0.502	1
1040.6743	2.444	IncongMix	0.411	1
1043.1233	2.187	IncongMix	0.554	1
1045.3233	2.434	CongMix	0.434	1
1047.7733	2.217	IncongMix	0.6	1
1050.0063	2.001	IncongMix	0.518	1
1052.0223	2.703	IncongMix	0.454	1
1054.7383	2.811	CongMix	0.394	1
1057.5553	2.21	CongMix	0.577	1
1059.7713	2.717	CongMix	0.417	1
1062.5043	2.612	CongMix	0.396	1
1065.1203	2.529	CongMix	0.396	1
1067.6533	2.75	IncongMix	0.55	1
1070.4203	2.017	CongMix	0.567	1
1072.4533	2.128	IncongMix	0.478	1
1074.5863	2.873	IncongMix	0.473	1
1077.4693	1.956	CongMix	0.39	1
1079.4353	2.122	CongMix	0.456	1
1081.5683	2.092	CongMix	0.475	1
1083.6683	2.282	CongMix	0.415	1
1085.9513	2.583	IncongMix	0.467	1
1088.5503	2.381	CongMix	0.316	1
1090.9333	2.604	CongMix	0.421	1
1093.5503	2.631	CongMix	0.532	1
1096.1993	2.315	CongMix	0.419	1
