onset	duration	trial_type	response_time	accuracy
862.5773	2.385	CongMix	0.518	1
864.9773	2.369	IncongMix	0.886	1
867.3603	1.899	CongMix	0	0
870.1593	1.05	CongMix	0	0
872.1093	2.133	CongMix	0.65	1
874.2593	2.885	IncongMix	0.452	1
877.1583	2.641	CongMix	0.625	1
879.8083	2.732	IncongMix	0.582	1
882.5583	2.017	IncongMix	0.584	1
884.5913	2.846	CongMix	0.447	1
887.4403	2.813	CongMix	0.63	1
890.2573	2.105	CongMix	0.589	1
892.3733	1.1	IncongMix	0	0
894.3733	1.849	IncongMix	0	0
897.1223	2.504	IncongMix	0.587	1
899.6393	2.71	CongMix	0.51	1
902.3553	2.238	IncongMix	0.554	1
904.6053	2.002	IncongMix	0.552	1
906.6213	2.111	IncongMix	0.712	1
908.7373	2.907	IncongMix	0.54	1
911.6543	1.99	IncongMix	0.527	1
924.5683	2.405	Congruent1	0.588	1
926.9853	2.426	Congruent1	0.643	1
929.4183	2.412	Congruent1	0.529	1
931.8343	2.407	Congruent1	0.441	1
934.2503	2.418	Congruent1	0.385	1
936.6833	2.417	Congruent1	0.384	1
939.1163	2.423	Congruent1	0.407	1
941.5493	2.405	Congruent1	0.638	1
943.9663	2.414	Congruent1	0.381	1
946.3823	2.419	Congruent1	0.253	1
948.8153	2.41	Congruent1	0.227	1
951.2313	2.418	Congruent1	0.235	1
953.6643	2.419	Congruent1	0.37	1
956.0973	2.406	Congruent1	0.273	1
958.5143	2.426	Congruent1	0.376	1
960.9473	2.419	Congruent1	0.535	1
963.3803	2.414	Congruent1	0.414	1
965.7963	2.413	Congruent1	0.397	1
968.2123	2.41	Congruent1	0.493	1
970.6293	2.414	Congruent1	0.532	1
973.0453	2.413	Congruent1	0.78	1
975.4613	2.426	Congruent1	0.476	1
977.8943	2.405	Congruent1	0.571	1
980.3113	2.419	Congruent1	0.586	1
982.7433	2.413	Congruent1	0.513	1
985.1603	2.426	Congruent1	0.776	1
987.5933	2.413	Congruent1	0.447	1
990.0093	2.412	Congruent1	0.679	1
992.4253	2.42	Congruent1	0.471	1
994.8583	1.517	Congruent1	0	0
997.2753	2.414	Congruent1	0.381	1
999.6913	2.418	Congruent1	0.668	1
1002.1243	2.41	Congruent1	0.611	1
1004.5403	2.407	Congruent1	0.507	1
1006.9573	2.425	Congruent1	0.458	1
1009.3903	2.407	Congruent1	0.457	1
1011.8063	2.413	Congruent1	0.497	1
1014.2223	2.416	Congruent1	0.417	1
1016.6553	2.422	Congruent1	0.439	1
1019.0883	2.422	Congruent1	0.406	1
1021.5213	2.412	Congruent1	0.429	1
1023.9383	2.408	Congruent1	0.508	1
1026.3543	2.42	Congruent1	0.404	1
1028.7873	2.412	Congruent1	0.379	1
1031.2033	2.414	Congruent1	0.331	1
1033.6203	2.416	Congruent1	0.633	1
1036.0533	2.408	Congruent1	0.408	1
1038.4693	2.421	Congruent1	0.288	1
1040.9023	2.409	Congruent1	0.343	1
1043.3183	2.418	Congruent1	0.335	1
1045.7513	2.414	Congruent1	0.414	1
1048.1683	2.43	Congruent1	0.413	1
1050.6013	2.413	Congruent1	0.563	1
1053.0173	2.407	Congruent1	0.491	1
1055.4333	2.41	Congruent1	0.443	1
1057.8503	2.424	Congruent1	0.29	0
1060.2833	2.412	Congruent1	0.529	1
1062.6993	2.416	Congruent1	0.449	1
1065.1323	2.415	Congruent1	0.416	1
1067.5483	2.413	Congruent1	0.447	1
1069.9643	2.414	Congruent1	0.431	1
1072.3813	1.517	Congruent1	0	0
1074.8143	2.421	Congruent1	0.421	0
1077.2473	2.414	Congruent1	0.548	1
1079.6633	2.415	Congruent1	0.532	1
1082.0793	2.419	Congruent1	0.636	1
1084.5123	2.411	Congruent1	0.378	1
1086.9293	2.411	Congruent1	0.561	1
1089.3453	2.425	Congruent1	0.425	1
1091.7783	2.405	Congruent1	0.472	1
1094.1943	2.41	Congruent1	0.56	1
1096.6113	2.003	Congruent1	0.503	1
